timestamp,robot_pos_x,robot_pos_y,robot_pos_z,robot_lin_vel_x,robot_lin_vel_y,robot_lin_vel_z,robot_ang_vel_x,robot_ang_vel_y,robot_ang_vel_z,1.x,1.y,1.z,2.x,2.y,2.z,3.x,3.y,3.z,4.x,4.y,4.z,5.x,5.y,5.z
1657296144,0.5937783656022095,0.15020924273804862,0.0,0.3980447706336928,0.0,0.0,0.0,0.0,0.2554189682996898,-0.2607727249039409,8.036448251801616,0.0,-8.304444013027197,0.5386550060518753,0.0,-0.4804485332952223,-8.275443724090554,0.0,8.323450529053607,0.1522134807208863,0.0,6.898096735554552,4.5507211075981795,0.0
1657296144,0.6008856775410664,0.15379044689948357,0.0,0.3978701105498025,0.0,0.0,0.0,0.0,0.2504814079137762,-0.3214157995488446,8.03943570642461,0.0,-8.304092749523237,0.48559483671585013,0.0,-0.42650615645847456,-8.27632060950952,0.0,8.328077670434483,0.21044024942219144,0.0,6.903043309933371,4.475186265831569,0.0
