timestamp,robot_pos_x,robot_pos_y,robot_pos_z,robot_yaw,robot_lin_vel_x,robot_lin_vel_y,robot_lin_vel_z,robot_ang_vel_x,robot_ang_vel_y,robot_ang_vel_z,1.x,1.y,1.z,2.x,2.y,2.z,3.x,3.y,3.z,4.x,4.y,4.z,5.x,5.y,5.z
1657315394,3.83662998318341e-06,-1.756233067884905e-09,0.0,0.00290735826135,2.8401122942112272e-05,0.0,0.0,0.0,0.0,-0.008125711340451095,7.270161466458722,8.036585717296974,0.0,-8.048538084872863,7.338255771835286,0.0,-7.337884163720096,-8.045272653475108,0.0,8.049120658214045,-7.275798585624273,0.0,0.9905274491784912,8.092542205275578,0.0
1657315396,-5.284556198888511e-06,-1.3954321084117137e-09,0.0,-0.00445627760202,-0.0006303640289550882,0.0,0.0,0.0,0.0,-0.2934738912690316,7.221214065396428,8.037539527237954,0.0,-8.05205606285041,7.2923058599038475,0.0,-7.291872771974315,-8.048446129517671,0.0,8.052456375550392,-7.225216745723079,0.0,1.0538008924671995,8.100204871243868,0.0
