timestamp,robot_pos_x,robot_pos_y,robot_pos_z,robot_lin_vel_x,robot_lin_vel_y,robot_lin_vel_z,robot_ang_vel_x,robot_ang_vel_y,robot_ang_vel_z
1657230284,2.7649591631946435e-06,3.0266695628520724e-09,0.0,0.00018237881924443224,0.0,0.0,0.0,0.0,-0.0004078841183103735
1657230284,-4.650681955818659e-06,3.2949145028523656e-09,0.0,-0.0002499718025238416,0.0,0.0,0.0,0.0,-0.0010958374617739857
1657230284,-1.7362361758706775e-06,3.1564194294413424e-09,0.0,0.0001528835931141606,0.0,0.0,0.0,0.0,0.0015729350238045297
1657230288,1.2385294960875075e-06,3.138927169395508e-09,0.0,0.0001712430452398541,0.0,0.0,0.0,0.0,0.0027173026665901407
1657230292,-4.401069164358127e-06,4.886578020749947e-09,0.0,-2.9893164492223892e-05,0.0,0.0,0.0,0.0,-4.374562316093543e-05
1657230297,-2.272249854883269e-06,6.506814786304359e-09,0.0,0.0001853354674240739,0.0,0.0,0.0,0.0,0.002074240669938031
1657230303,0.18343441086461756,0.013697341355245295,0.0,0.39934951553696896,0.0,0.0,0.0,0.0,0.3390945600645056
1657230309,0.5623505645497725,0.13185501318889523,0.0,0.3985997807058301,0.0,0.0,0.0,0.0,0.26767605407722206
