timestamp,ros_time,robot_pos_x,robot_pos_y,robot_yaw_th,robot_lin_vel_x,robot_ang_vel_z,person1_pos_x,person1_pos_y,person1_yaw_th,person2_pos_x,person2_pos_y,person2_yaw_th,person3_pos_x,person3_pos_y,person3_yaw_th,person4_pos_x,person4_pos_y,person4_yaw_th,person5_pos_x,person5_pos_y,person5_yaw_th,scan
1657541680,2,-1.9033136654097261e-06,6.337540205893419e-09,-0.00222651222325,9.86888805507778e-05,0.08688042359613643,4.758682686378334,7.963840828323125,0.9999940991401672,-8.132058234573082,4.877143231251474,-0.7145236134529114,-4.913774100029928,-8.19631554387161,-0.019674530252814293,8.159942002217774,-4.6347113038550045,0.693827748298645,4.123137185124115,8.530869968992816,0.03053845651447773,inf
1657541681,2,-5.19435005492694e-06,6.666503717380491e-09,-0.00398091581488,-7.354741197005546e-05,-0.0251822788803745,4.640331828284598,7.965565740888482,0.9999639391899109,-8.134266025124708,4.769273819727823,-0.7142334580421448,-4.805951990598587,-8.200388037765688,-0.018609052523970604,8.164262010131434,-4.518153134319523,0.693908154964447,4.270075386323915,8.538278812591164,0.023471202701330185,inf
1657541682,2,-2.7364267488905508e-06,6.650369241990644e-09,-0.00300020128821,0.00015191504770441946,0.07440446577914905,4.521605254716193,7.968354369765658,0.9999185800552368,-8.136388122670791,4.661402688111744,-0.7139593958854675,-4.698121482837035,-8.204231750312447,-0.017550028860569,8.168558074991822,-4.401583109757119,0.6939816474914551,4.417547069273522,8.543792809733658,0.017149275168776512,inf
1657541683,3,-1.4414521558952643e-06,6.734369317051102e-09,-0.00165897554817,7.826357114064531e-05,0.08591014745527448,4.342967303768141,7.974148167810979,0.9998434782028198,-8.139403726185261,4.499592790793272,-0.7134932279586792,-4.536361866513674,-8.20959393592308,-0.016128452494740486,8.174923765886133,-4.226702429129034,0.6942556500434875,4.639611762408905,8.548974914711641,0.009180293418467045,inf
1657541692,3,9.80423005216786e-07,6.839229069247781e-09,7.13811130167e-05,0.00019134815931571726,0.11815403667008534,4.22356313229348,7.978784189018201,0.9998018145561218,-8.141266716082178,4.391716876374147,-0.713076651096344,-4.428515267459826,-8.212956308351286,-0.01541520468890667,8.179025036921297,-4.110056051780647,0.6946930289268494,4.788225209688026,8.55076313279961,0.005032609682530165,inf
1657541702,4,-6.530844498751593e-06,8.616434905130396e-09,-0.00512244425892,-0.0001088580829164094,-0.05585226270568278,2.8385024741287137,8.03611540848709,0.9998725056648254,-8.149251241722643,3.1569871572828894,-0.7056524157524109,-3.1881947753191717,-8.247572484077876,-0.013901463709771633,8.204827504017402,-2.7669655204449937,0.7067961692810059,6.1880150719492395,8.137888853313285,-0.46233370900154114,inf
1657541713,5,0.1989365849982532,0.016613839986124278,9.63447625225,0.3999832724364815,19.935004067192192,1.3215959520382619,8.08282555159106,0.9998398423194885,-8.148715339836695,1.8474477514425358,-0.7102053165435791,-1.8526108417669933,-8.287514426770976,-0.017556706443428993,8.221303845967874,-1.3232885509049852,0.6872124075889587,6.695709398563679,6.544611881169927,-0.6478778719902039,inf
1657541725,6,0.5767160400789751,0.13962051285307417,26.0151252254,0.4002923702303487,17.08739447899468,-0.19257878547046517,8.141045836632035,0.9998155236244202,-8.165853727946836,0.5332658964946613,-0.7118781805038452,-0.5287398167290975,-8.339712534962958,-0.021588435396552086,8.335742999573338,0.10555659618359864,0.6765567064285278,6.892207358478194,4.728765497662915,-0.6769071817398071,7.305898666381836
1657541735,7,0.9015369420103072,0.3489855733156669,35.7674930055,0.24296610492795545,0.5564213744779631,-1.6961718888622883,8.193498964716136,0.9998787045478821,-8.193412555306343,-0.8045799176153022,-0.7175780534744263,0.7900312275506252,-8.38020161458418,-0.006847703363746405,8.430146514616611,1.560230774035593,0.6911072731018066,7.071027124863426,2.855320818989512,-0.6663815975189209,inf
1657541745,8,0.924685254936178,0.36569211792872963,35.9473129199,-7.34709545255896e-05,0.05102073577547049,-3.2048476424620587,8.249297626790678,0.9997383952140808,-8.240884791470554,-2.141293178844381,-0.7205538749694824,2.093838570213273,-8.395340481350285,-0.009129127487540245,8.476490255481288,3.015142881740944,0.6990559101104736,7.29449357868059,0.9866202804223968,-0.6629607677459717,inf
1657541754,9,0.9638236502536992,0.39399531112829983,35.8168580135,0.3054778940123517,-0.5576461487258132,-4.720882953513283,8.324797537781926,0.9996792078018188,-8.291618352900585,-3.462910380976728,-0.7204486727714539,3.436386247609866,-8.435367665131517,-0.020173707976937294,8.498563042379521,4.464641881548913,0.703864336013794,7.522917137566185,-0.8424045784429662,-0.6605752110481262,inf
1657541764,10,1.2851114166390398,0.6253401010876669,35.7448286694,0.3999839688110687,-0.016424724458537775,-6.003147333252724,8.11023687924601,0.9024094343185425,-8.363975499873927,-4.804429563272043,-0.7324371337890625,4.784091523108727,-8.488029946703902,-0.017503026872873306,8.430537035654588,5.824984506636448,0.8655797243118286,7.745193426657298,-2.6484658118315507,-0.6657669544219971,inf
1657541774,11,1.6090109989101515,0.8600349307559454,37.0573539036,0.3998905839860958,4.661645213020802,-6.441306083818883,6.859597407950187,-0.7756656408309937,-8.22204099828245,-5.951587722108844,-0.3435662090778351,5.94607772011125,-8.338386864529813,0.4099368453025818,7.372332841294957,6.33650607851741,0.9927290081977844,7.9359801859412125,-4.411005773617719,-0.6576696038246155,7.759466648101807
1657541784,12,1.9181751337308721,1.1136923712642104,41.6830183645,0.3999881854983347,4.638596554579229,-6.675925429537483,5.38521183594201,-0.7505704760551453,-7.11809342173493,-6.331203366289637,-0.10155738890171051,6.398894352694004,-7.2922985079422356,0.5909081101417542,5.991252835505316,6.602675923724765,0.9966326951980591,8.147657554613861,-5.797022492854429,0.36425501108169556,inf
1657541794,13,2.2117219382699833,1.385369782773004,43.5774909274,0.3999980612971801,1.5374661241892327,-6.860977204636115,3.878621762931095,-0.7503121495246887,-5.80860206348801,-6.538433576425651,-0.06141480803489685,6.755966810746568,-6.073993624080007,0.5948068499565125,4.558536335551476,6.821788953842038,0.9974284172058105,8.351254826791594,-4.613642759098201,0.6647688150405884,inf
1657541804,14,2.49776746335971,1.6649537145670588,45.1136033122,0.3999595330832941,1.543118030681974,-7.058672508368254,2.373637894372897,-0.7524603009223938,-4.470146154392847,-6.701912950761203,-0.06567034125328064,7.14301050248605,-4.8102847519954,0.595801830291748,3.116587370472163,7.02554671694126,0.9975751638412476,8.489012285505959,-2.7869546190891423,0.6905369162559509,inf
1657541815,15,2.776565391345868,1.9517747405463783,46.1899411608,0.3999825200584619,0.0028958948486508605,-7.257728215546869,0.868831897712228,-0.751319408416748,-3.1343554283316637,-6.883807132193805,-0.06733424216508865,7.518115895409692,-3.516830054744722,0.6057873964309692,1.6703353276548758,7.227311345946575,0.9976257681846619,8.531344743058714,-0.8975000509096266,0.7061489820480347,inf
1657541825,16,3.0519357159585745,2.241889715474956,46.798056008,0.39997738063419797,-0.0022941715537688917,-7.446468720048431,-0.6336947327800575,-0.7484636902809143,-1.8002054812052686,-7.080695685556308,-0.08106034994125366,7.8572047880545135,-2.214955501800288,0.6174255609512329,0.22593652972963932,7.4302388063205544,0.9974802732467651,8.529410404865432,0.9841300972560221,0.7063674926757812,inf
