timestamp,ros_time,robot_pos_x,robot_pos_y,robot_yaw_th,robot_lin_vel_x,robot_ang_vel_z,person1_pos_x,person1_pos_y,person1_yaw_th,person2_pos_x,person2_pos_y,person2_yaw_th,person3_pos_x,person3_pos_y,person3_yaw_th,person4_pos_x,person4_pos_y,person4_yaw_th,person5_pos_x,person5_pos_y,person5_yaw_th,close_dist,close_pos
1657632152,9,1.4242538734697638,0.7042255002576489,35.0447033187,0.40003775545348563,-0.011159025840479331,-5.00601898830667,8.347993662217881,0.9997241497039795,-8.340222254361363,-3.618479806131266,-0.7179151177406311,3.8046724642133243,-8.431122706601816,-0.03303002193570137,8.46866142468202,4.514113487047979,0.7030648589134216,7.5337138484797235,-1.3039317314509136,-0.6566619873046875,0.0584759153426,left
1657632160,10,1.744725876222421,0.9434125472522158,38.9834439464,0.40006908004684927,4.595965892624137,-6.142979565618553,7.95581574687845,-0.8584231734275818,-8.375520698775238,-4.9593114710216755,-0.7145198583602905,5.148289897988112,-8.51358230455787,-0.02842695079743862,8.373357758474004,5.864653978507698,0.8849623799324036,7.796927787595603,-3.162116241712685,-0.6557388305664062,0.0584752187133,left
1657632169,11,2.0453299969225407,1.207215318289408,43.3325912424,0.3998880709153102,1.47770039221807,-6.49525737102392,6.626067268868403,-0.763065755367279,-8.069499768052482,-6.035315590189199,-0.274495393037796,6.0443542158031915,-8.106140995118569,0.5460965633392334,7.306512288282744,6.371013310625742,0.9924249649047852,8.06909926495997,-4.979593632794122,-0.6525336503982544,0.0584759153426,left
1657632178,12,2.332524208499963,1.485605616964759,44.88847303,0.3999714314472763,1.5670539404232975,-6.718955453269018,5.139534659486204,-0.7568585872650146,-6.9123018688542555,-6.381257819592054,-0.09272480010986328,6.42705453276422,-6.932542416478759,0.6065887808799744,5.97870659715902,6.613741066128051,0.9974451661109924,8.262159338430285,-5.601531890184836,0.6375941634178162,0.0584759153426,left
1657632187,13,2.6120526170611376,1.7716891567376933,46.3325839179,0.40002171328004044,-0.009893132041642288,-6.933012550247415,3.6379305480884407,-0.7534795999526978,-5.622224951078433,-6.58566876257941,-0.07094848901033401,6.787860747865598,-5.6561581137784565,0.6029666662216187,4.553363726146668,6.820413012118126,0.9971027374267578,8.454769664291582,-4.076614803769002,0.6766587495803833,0.0584759153426,left
1657632196,14,2.8882162380177756,2.0610516614284955,46.4467808528,0.40001642928306713,1.541101088549905,-7.127875400345553,2.132585230545165,-0.7500292658805847,-4.305402463993449,-6.760549318148827,-0.06292618811130524,7.159942231813787,-4.385079030553467,0.5972356200218201,3.1120833630630385,7.041190702437688,0.9972233772277832,8.560287403378517,-2.198356362744057,0.6937667727470398,0.058474522084,left
1657632205,15,3.161701814773784,2.3529504582781136,46.9470136525,0.39999348387151856,0.0021411984884107138,-7.342387916162654,0.6404332520896275,-0.7615625858306885,-2.98793652366862,-6.938964144380619,-0.0725371316075325,7.536434045717754,-3.0958422657561906,0.603563129901886,1.6745519732952423,7.253345643721247,0.9973405003547668,8.601597020997284,-0.3064569771257999,0.7040640711784363,0.0584766119719,left
1657632214,16,3.4338696049557322,2.6460761326126887,47.2574569439,0.40000222394516116,0.014529755925152082,-7.580321154599963,-0.832803801090586,-0.7588700652122498,-1.6695434671035587,-7.139478280404053,-0.07587964087724686,7.882712924172858,-1.7923705757278754,0.6156073212623596,0.24288402366494516,7.474399088624242,0.9968718886375427,8.59920152353185,1.5858059721693134,0.7096264362335205,0.0584766119719,left
1657632223,17,3.70385626910241,2.9412076888528205,47.8683973551,0.399983095507927,0.004237326673418084,-7.775319774526536,-2.3216411178340897,-0.7449241280555725,-0.33361480265879784,-7.323561109061905,-0.06094544380903244,8.18678719278096,-0.47842401293712666,0.628972589969635,-1.1877603718110326,7.67901623140616,0.9980764985084534,8.592950090336709,3.454714134101793,0.7069180607795715,0.0584752187133,left
1657632232,18,3.972189553691399,3.2378489411665425,47.8684330126,0.400034016643635,-0.0020327288892222173,-7.9317301296197344,-3.8230688482523276,-0.7429777383804321,1.005643276505506,-7.482439232485146,-0.059449758380651474,8.439228017086045,0.846365524077985,0.6463125348091125,-2.612780842773841,7.8443388375945515,0.9984508156776428,8.578435121312362,5.315365467716146,0.7137168049812317,0.0584752187133,left
1657632241,19,4.240523127451872,3.5344895487562553,47.8684452974,0.399964201004232,-0.005074074284952105,-8.109011359329273,-5.309889647069728,-0.7523657083511353,2.3351869454824126,-7.655099004362433,-0.06932716071605682,8.659369093296654,2.140858897350943,0.6142905950546265,-4.010895593118449,8.002306074669267,0.9983179569244385,8.596590694593651,5.441572651376681,-0.7209286689758301,0.0584766156971,left
1657632249,20,4.508857744886226,3.831130189375703,47.8681090382,0.40002402287888594,-0.0012467362483243232,-7.534119036284386,-6.19802682339149,-0.1658371388912201,3.66310261675092,-7.839532107652374,-0.06753107160329819,8.934075986452978,3.3814828407398707,0.6731542944908142,-5.416422740550807,8.18279354210138,0.9977174997329712,8.439892946326113,3.9634698930294014,-0.7286237478256226,0.0584766119719,left
1657632258,21,4.777171609531683,4.127785807474052,47.9729633424,0.3999698079796493,1.553979274749959,-6.16594731954945,-6.4807066102096,-0.07617241889238358,4.999278647938045,-8.021452396704115,-0.06808733195066452,8.923996710041193,4.728846796805898,0.7306850552558899,-6.22492429485014,7.518559461872172,-0.8160702586174011,8.409769976930223,2.141353650779189,-0.7055707573890686,0.0584752187133,left
1657632267,22,5.043646069923158,4.42609998745779,48.5008198792,0.40004486113192017,-0.009484363649391866,-4.708077425981201,-6.659085901863703,-0.050125736743211746,6.021597009996754,-7.80090251159483,0.4939157962799072,8.640343886975375,5.926037379745565,0.9242458343505859,-6.501523930647086,6.194282249819664,-0.7540479898452759,8.408683534449706,0.27346824385367846,-0.7070586681365967,0.0584752187133,left
1657632276,23,5.308689055279978,4.725685018996912,48.5007132939,0.4000067420089065,0.0017499805101484887,-3.2310758442828154,-6.829187051849005,-0.06677799671888351,6.377874892459762,-6.746602068862751,0.6038585901260376,7.537618043444483,6.4906473164489675,0.9873362183570862,-6.688881763676329,4.810061252367475,-0.755615234375,8.443471884056422,-1.58748135007799,-0.6964533925056458,0.0584766119719,left
1657632285,24,5.544830039415565,5.007519835377949,54.3323661814,0.2738306582453104,13.813452222575338,-1.7341944803587102,-7.043106691879008,-0.07244274765253067,6.717661890610626,-5.613857451051075,0.5895693302154541,6.226961938236721,6.8007029926429965,0.9962960481643677,-6.885037161510546,3.400876892491334,-0.7521820664405823,8.492686533033575,-3.4698056818018337,-0.7015547156333923,0.0584752187133,left
1657632294,25,5.760218571543108,5.2958522471358345,49.6138338463,0.39998665902269914,-1.6274092122460604,-0.2318197649216881,-7.256350610554621,-0.06869865953922272,7.062233307623411,-4.479035927895677,0.5991801619529724,4.930640596847132,6.971601049311739,0.9986639618873596,-7.076458877590079,1.97016732646423,-0.753585696220398,8.49640285559433,-5.347581754265049,-0.7096353769302368,0.0584752187133,left
1657632303,26,6.021627434926705,5.598606637658549,49.1083218157,0.399994260428293,0.00472924458666651,1.2656537647942425,-7.471959661108242,-0.07432703673839569,7.421083065299441,-3.360863366035199,0.5800508856773376,3.6406498054348138,7.107345657594051,0.9984381198883057,-7.278600692656172,0.5378786733498886,-0.7555583715438843,8.471668326712631,-5.391807195641627,0.7273670434951782,0.0584738254547,left
1657632312,27,6.283479503794958,5.900984409848685,49.1080447026,0.39995845542772857,-0.001662202800673751,2.766108935340147,-7.693196275677774,-0.07100629806518555,7.828819191285631,-2.24401270302357,0.5665651559829712,2.3247945339673604,7.260142999456302,0.9982507824897766,-7.466271792501694,-0.8529843455670841,-0.7500720024108887,8.324445529713861,-4.081400053873688,0.7565229535102844,0.0584738254547,left
1657632321,28,6.545332060904971,6.20336161197555,49.1080708869,0.40004732731695414,-0.004077880981056554,4.269849881103858,-7.900107848126861,-0.06668198853731155,8.269928186202204,-1.1324543305157,0.5592885613441467,1.0067769570175336,7.425307892770608,0.9979106783866882,-7.644777846699687,-2.2604588565214123,-0.7515117526054382,8.086101642564865,-2.7176940848580853,0.7713362574577332,0.0584738254547,left
1657632329,29,6.80718466993303,6.505737839440044,49.1080411637,0.3999742174852544,0.0016059211396118839,5.736560397767624,-8.061314327518383,0.11135151982307434,8.702183752313049,-0.04070391668373155,0.5658696889877319,-0.3272594532387988,7.588708261983335,0.9983895421028137,-7.847071609304512,-3.705718575110019,-0.7569959163665771,7.82321085988054,-1.3372645467449957,0.7683101296424866,0.0584738254547,left
1657632338,30,7.069038311109265,6.808114110561864,49.1078990684,0.39993801778708205,0.0011050670946010485,6.3651269984965335,-7.111442749496122,0.5843544006347656,9.09711328790009,1.0208820581186497,0.5739326477050781,-1.6609983667052821,7.739104258602586,0.9984139204025269,-8.056050915094161,-5.150914948653107,-0.754607617855072,7.579039697210455,0.043195628616355966,0.7643933892250061,0.0584738254547,left
1657632347,31,7.330893119007875,7.110490694799573,49.1077052908,0.4000006117225391,0.0070272389972155505,6.746264673933498,-5.841245083190886,0.6004935503005981,9.47422920230993,2.049097366327291,0.5735918283462524,-2.980291502508027,7.884989175698396,0.9984904527664185,-7.670827517494219,-6.16244943885468,-0.22037987411022186,7.355825482912968,1.4054796960024227,0.7589243650436401,0.0584738254547,left
1657632356,32,7.592747345511464,7.412865506516043,49.1077222695,0.40000846169316817,-0.0018762931530906352,7.0953313101588895,-4.584261012199539,0.6092904806137085,9.80550583292254,3.0299129547943195,0.5895242094993591,-4.310931024738537,8.055096373044698,0.9975041151046753,-6.371373441016958,-6.519401849536788,-0.10261780768632889,7.178677079938054,2.7484174484113946,0.7449261546134949,0.0584738254547,left
1657632364,33,7.854602453803484,7.715240275531551,49.1076280573,0.39996981361642925,0.003929184292639442,7.440882864335755,-3.354754462715462,0.5970168709754944,10.114271790610701,3.980002286259339,0.5903274416923523,-5.638695630782039,8.210538806280049,0.9994066953659058,-4.933547356413814,-6.770243021604952,-0.07298664003610611,7.062837498769315,4.101119314374381,0.7273315191268921,0.0584738254547,left
1657632373,34,8.107984413060096,8.007843821824157,49.1134575036,0.34787234340267703,0.01852036827428264,7.8179573093334565,-2.144732608603176,0.5892220735549927,10.383232445684902,4.941541149524491,0.6207411289215088,-6.239045328278664,7.381320992969507,-0.7949054837226868,-3.495631154560711,-6.96331888836336,-0.06360701471567154,7.043709737859413,5.499196553641945,0.6958396434783936,0.0584738254547,left
1657632381,35,8.30950470193014,8.240632800511259,49.1232728319,0.2674464430695517,0.02095564259764799,8.20893765550825,-0.965022856095758,0.5805537700653076,10.550483951196643,5.8676172757599065,0.6620994806289673,-6.4773608427269185,6.109533088185744,-0.7582395672798157,-2.055246356646385,-7.155087358044591,-0.06841017305850983,7.049596329620644,5.670080618875971,-0.6873195767402649,0.0584738254547,left
1657632389,36,8.464230371731105,8.419419625793958,49.1304158512,0.20584326652830442,0.004416440185985748,8.602541481429862,0.1549420911437619,0.5786828994750977,10.582788350482137,6.6031271047572,0.7430756688117981,-6.6844298866082115,4.807879410574937,-0.7627785205841064,-0.6068770672710311,-7.340785728446061,-0.05730421841144562,7.153645907010303,4.057561252037773,-0.6847430467605591,0.0584738217294,left
1657632397,37,8.583289468519734,8.556742035032997,48.6887793837,0.15844582095842996,-1.538825377382242,8.98011929125147,1.19540373883597,0.5711784362792969,9.986658723800616,6.5725746398207106,0.9993005394935608,-6.847189625744036,3.488873492637361,-0.7358662486076355,0.8466253148599989,-7.480318678056699,-0.04177594557404518,7.289855426900595,2.1991588487045677,-0.6759790778160095,0.0584766119719,left
1657632405,38,8.674964846184782,8.660525816461444,48.6539953531,0.12235213261959588,1.5405538873047515,9.332002088939477,2.2219832217418856,0.5898807644844055,8.713510835845467,6.601519223346369,0.9993712902069092,-6.972329649290242,2.147612703670683,-0.7460278868675232,2.297580700650352,-7.634083368219224,-0.06554735451936722,7.4969080341692305,0.3644732905306718,-0.6577948927879333,0.0584766119719,left
1657632414,39,8.745297690443103,8.742247793454316,49.5751899356,0.0942736828590357,1.5359279050791026,9.640021339059906,3.2212882443762183,0.5988554358482361,7.370349583113369,6.711483316228447,0.9990699887275696,-7.137635083455871,0.82931313953643,-0.7520437836647034,3.733293634988236,-7.840641376677384,-0.07516033947467804,7.739624487294849,-1.468266296380716,-0.6624786257743835,0.0584738254547,left
1657632422,40,8.798777256161358,8.805915522437427,50.055014357,0.07264666171122813,0.00569491809322846,9.892908838402555,4.168028061499937,0.618034839630127,6.030890031302817,6.8487368020124455,0.9982083439826965,-7.3201162157797395,-0.48584404045523344,-0.7561266422271729,5.1742440143525705,-8.074627476052749,-0.08621664345264435,7.9525602383017935,-3.3007424375763033,-0.6665548086166382,0.0584738254547,left
1657632431,41,8.83979713135014,8.855177709285375,50.3441345454,0.05605630132183792,-0.0021952732283039332,10.096509051328278,5.066008634609169,0.6311952471733093,4.695237855996623,7.035066500317994,0.9971888661384583,-7.52427512808376,-1.8177166093063661,-0.7614490389823914,6.157066669014044,-7.744712861640368,0.533553421497345,8.202800155457114,-5.114566466650911,-0.6530188918113708,0.0584738254547,left
1657632440,42,8.857340070307972,8.876345215313584,55.1099976704,0.0005817768410126822,27.4983957657924,10.237844528703674,5.929976200385433,0.6679527759552002,3.3576411998046303,7.206128544420543,0.9986762404441833,-7.7545720501620155,-3.1466212973682546,-0.7679241299629211,6.522406399372166,-6.572080270929204,0.6186205744743347,8.385157919309126,-5.526041393110152,0.6545314192771912,0.0584766156971,left
1657632449,43,8.857405567373236,8.87653453856881,104.500053673,0.00019483933355546323,59.98957378768177,9.885735698287421,6.21223389667303,0.9994252324104309,2.0178451111317304,7.345583404263988,0.9984461069107056,-7.992743070876685,-4.4715070731364985,-0.7645274996757507,6.837125567870008,-5.370443401714189,0.6058787107467651,8.597419145928837,-4.147741933231891,0.6424915194511414,0.0584738254547,left
1657632458,44,8.857291107354685,8.876657110249543,156.249425085,-4.156809119193472e-05,29.375928635387773,8.525449734728696,6.27022045499052,0.9991118311882019,0.6806907390667063,7.5089676594263866,0.997980535030365,-8.122938524870438,-5.757079951101205,-0.5780324935913086,7.15333865111832,-4.192213149394238,0.6108100414276123,8.895638699546927,-2.6022859745584466,0.6336256265640259,0.0584752187133,left
1657632467,45,8.857230026249987,8.876671005653527,172.89370637,-3.439190372545031e-05,-0.003186486935013796,7.013129170222085,6.400401124609864,0.9990385174751282,-0.6593359504945333,7.660722776288376,0.9987496137619019,-7.192232900172293,-6.280875374168739,-0.12423787266016006,7.481531904345253,-3.038140984046199,0.5945359468460083,9.188823732545279,-1.081472120682559,0.6400124430656433,0.0584752187133,left
1657632476,46,8.857229393665458,8.876671084478586,172.894033304,-6.3767265690573e-05,0.008203094127517073,5.5123896486602195,6.598680037737611,0.9961795806884766,-1.9988553717365118,7.816671882784352,0.9978214502334595,-5.918992297567746,-6.521779926797821,-0.0799432247877121,7.83127714024326,-1.9050243089124503,0.5938949584960938,9.457875849017634,0.36026494684158444,0.637768030166626,0.0584766156971,left
1657632485,47,8.857226955004776,8.87667138849549,172.893797747,-3.907575356676407e-05,0.002604827472406181,4.031616923958541,6.8622269340209545,0.9965773224830627,-3.338348112260611,7.972709389775363,0.9988777041435242,-4.624854403521233,-6.736475789934412,-0.08536464720964432,8.177894639716941,-0.8135174855764661,0.5871654152870178,9.722648890773444,1.7841862368183883,0.6418370604515076,0.0584766119719,left
