timestamp,robot_pos_x,robot_pos_y,robot_pos_z,robot_lin_vel_x,robot_lin_vel_y,robot_lin_vel_z,robot_ang_vel_x,robot_ang_vel_y,robot_ang_vel_z
1657272102,-9.650026048483295e-07,4.437251988427987e-10,0.0,-5.347980504644203e-06,0.0,0.0,0.0,0.0,-9.421172468057031e-06
1657272102,-1.0521781054945562e-06,4.454270638135037e-10,0.0,-3.805687940516933e-06,0.0,0.0,0.0,0.0,-5.143764922297619e-05
1657272107,-1.079261293115966e-06,4.4601035759106626e-10,0.0,-4.7246248477971955e-07,0.0,0.0,0.0,0.0,-6.353175089914537e-05
1657272116,-1.2957465255989421e-06,4.5068381717482536e-10,0.0,-6.120117086228766e-07,0.0,0.0,0.0,0.0,-2.8164808495000048e-05
1657272126,-1.869191064167442e-06,4.672889444331935e-10,0.0,-6.277561112489112e-07,0.0,0.0,0.0,0.0,-5.944038499677217e-06
1657272137,-2.509667890412715e-06,4.91193844751028e-10,0.0,-1.2571217558488926e-06,0.0,0.0,0.0,0.0,-1.0367432513759023e-05
1657272147,0.1945476567974014,0.015397417356188707,0.0,0.4000879904813207,0.0,0.0,0.0,0.0,0.34879719661026715
1657272159,0.570836815709932,0.13265761693177913,0.0,0.3924332612802559,0.0,0.0,0.0,0.0,0.20076724806833954
1657272169,0.9140355358298987,0.3372003578697468,0.0,0.39997413044476327,0.0,0.0,0.0,0.0,0.026482136071053045
