timestamp,ros_time(in sec),robot_pos_x(in meters),robot_pos_y(in meters),robot_pos_th(in deg),robot_lin_vel_x(in m/s),robot_ang_vel_z(in deg/s),person1_pos_x(in meters),person1_pos_y(in meters),person1_pos_th(in deg),person2_pos_x(in meters),person2_pos_y(in meters),person2_pos_th(in deg),person3_pos_x(in meters),person3_pos_y(in meters),person3_pos_th(in deg),person4_pos_x(in meters),person4_pos_y(in meters),person4_pos_th(in deg),person5_pos_x(in meters),person5_pos_y(in meters),person5_pos_th(in deg),person6_pos_x(in meters),person6_pos_y(in meters),person6_pos_th(in deg),person7_pos_x(in meters),person7_pos_y(in meters),person7_pos_th(in deg),person8_pos_x(in meters),person8_pos_y(in meters),person8_pos_th(in deg),person9_pos_x(in meters),person9_pos_y(in meters),person9_pos_th(in deg),person10_pos_x(in meters),person10_pos_y(in meters),person10_pos_th(in deg),laser scan data
1657876995,1,-1.3870832237996614e-06,1.7526602313753323e-09,-0.00104853642789,0.00027502569493453866,0.13262756064706263,6.710817462002543,8.213258014186794,0.9949387311935425,-8.168741694031844,6.815646454186997,-0.7501213550567627,-6.9800190887806774,-8.008566898510749,0.0007297227275557816,8.163610548057793,-6.711923671610113,0.6707707643508911,1.6166340312326506,8.112661591715934,0.02303096279501915,6.7246779252788125,7.058715132656114,0.9998948574066162,-7.086774684848437,6.981319766286704,-0.742511510848999,-5.930387999850995,-8.177778139765563,-0.09667826443910599,7.0601536745607865,-7.120226624534068,0.6717252135276794,-0.9683732371170598,-8.066992427314732,0.999771773815155,inf
1657876996,1,-3.993518748085425e-06,2.124880012872406e-09,-0.00266006665721,-0.00042772329331959287,-0.08565234119490096,6.6076592717022615,8.234989765860421,0.9945063591003418,-8.181569496298037,6.712159118451202,-0.7490782141685486,-6.891623636228671,-8.008060078859913,0.00358612765558064,8.174677880977727,-6.598692117746301,0.6721807718276978,1.7454282534449077,8.11784582031589,0.019114162772893906,6.609981374577422,7.061839115570528,0.9999110102653503,-7.096139679929466,6.890564093870233,-0.7425087690353394,-5.840338754504037,-8.195920827141698,-0.1001112088561058,7.067941929711621,-7.041122324252582,0.6715301871299744,-1.0432538103452311,-8.070020024046858,0.999803364276886,inf
1657877001,1,-3.802068784905628e-06,2.411938376195839e-09,-0.00246203794106,-0.00017171561602302704,-0.008827785298849044,6.453544610187103,8.269132418379245,0.9938409924507141,-8.200457931937809,6.5547631331466,-0.7475391030311584,-6.758426277476197,-8.006319913159157,0.008018975146114826,8.190697258567235,-6.426780427799045,0.6741445660591125,1.9389903010549554,8.123613657627693,0.012730852700769901,6.435669211171418,7.066186854669701,0.9999268054962158,-7.110394396698634,6.752342205319051,-0.7424798011779785,-5.704965518676833,-8.224463669184,-0.1055472120642662,7.079825187166819,-6.920892000786644,0.6714016199111938,-1.1546051002507878,-8.074142917638259,0.9998400807380676,inf
1657877011,2,-4.084896067546237e-06,4.122759947120666e-09,-0.00287651596902,-0.0004977952544438448,-0.1457005871754317,5.736163385895421,8.445953952796016,0.9924934506416321,-8.281142083695155,5.804991921871517,-0.7411949634552002,-6.138771354427675,-7.981940283091254,0.03013594262301922,8.256219028849511,-5.612365801356391,0.6812437772750854,2.85680079387388,8.116419707076826,-0.016669917851686478,5.599981655420077,7.088174686861475,0.999842643737793,-7.179306570605739,6.083866481775724,-0.7425159811973572,-5.079260002841157,-8.378000514465905,-0.13250774145126343,7.136334459703414,-6.344906553762147,0.672029972076416,-1.652256214594442,-8.089688337351287,0.9998789429664612,inf
1657877020,3,9.081860433759099e-07,7.069552067088081e-09,8.35844840806e-06,0.00033825404945322246,0.17506519704810827,4.3292584870826785,8.671167410664859,0.9991279244422913,-8.404598974196047,4.462010580522926,-0.7372971177101135,-5.056719525959142,-7.864104282398504,0.07696180790662766,8.322971547630306,-4.15381099823593,0.7000361680984497,4.6431050116252806,8.108988131464121,0.026707030832767487,4.052115260171027,7.211632766409019,0.9987271428108215,-7.301056945621267,4.858541997875603,-0.7399356365203857,-3.994523642752162,-8.69937387105298,-0.13884717226028442,7.2542030815798935,-5.279859593577368,0.6616478562355042,-2.4606307305224937,-8.141707333143366,0.9980584979057312,inf
1657877030,4,1.7297088737089178e-07,1.0103833283744594e-08,-0.0019894327146,0.00016954124809298455,-0.07827119160906526,2.841373145326955,8.748724520973253,0.9998987317085266,-8.505466928245545,3.1171811302603145,-0.7282976508140564,-3.8680035535130703,-7.720929793262808,0.02054610103368759,8.344205959226624,-2.6943444149367686,0.7011412978172302,6.171143697148102,7.831858706083389,-0.45360153913497925,2.4556514334118225,7.36296749149106,0.9990614652633667,-7.409413890210872,3.6335084843943313,-0.734896183013916,-2.855073744005017,-8.878872334363155,-0.027707990258932114,7.389878500721475,-4.2006949630912676,0.6633934378623962,-3.395146932764422,-8.299876508604775,0.9984540939331055,inf
1657877041,5,0.18010398180694942,0.012584326318294517,8.21196145738,0.40013925942764783,20.063198910126225,1.3720682098697938,8.771885242388311,0.9999930262565613,-8.569278007545417,1.7700782071142347,-0.7195201516151428,-2.5546400031138834,-7.723846833136217,-0.015504847280681133,8.388039817052643,-1.2611546000760412,0.6871163845062256,6.669252436128734,6.322821559293835,-0.6400963664054871,0.8552286646474098,7.489785976676218,0.9993181824684143,-7.487178640945454,2.4088823951868235,-0.723031222820282,-1.69486318030359,-8.92976588260848,-0.026199473068118095,7.520218550003503,-3.135004501510446,0.652219831943512,-4.496303660231605,-8.369377330418267,0.9996780753135681,inf
1657877053,6,0.560159119450756,0.12793329773793732,24.54775199,0.3982583690387117,16.006304025652124,-0.0795688166608225,8.786397763811513,0.9999725222587585,-8.611151988981058,0.4220795786724978,-0.7177227735519409,-1.227614123661066,-7.770479005705445,-0.01679409295320511,8.497144527672614,0.1746645701315293,0.6764042973518372,6.869768000961725,4.605748162740044,-0.6795811653137207,-0.7459917861265284,7.606246903316156,0.999321460723877,-7.54969632884852,1.1731738016335003,-0.7289826273918152,-0.5357047701761832,-8.997528139205912,-0.029696017503738403,7.713032654628982,-2.0554909564071555,0.6360791921615601,-5.610825363590536,-8.396175552593013,0.9964123964309692,inf
1657877064,7,0.8945111026607956,0.3323713276545965,34.8551411087,0.28357711416624987,0.7262418354097833,-1.5231633238709852,8.801677714753925,0.9999983906745911,-8.648092358559877,-0.9260624561179559,-0.715208113193512,0.11023638543517457,-7.799785603846023,-0.004268721677362919,8.577364624133509,1.6243981459877646,0.6993570327758789,6.991538208738547,2.7749121915971897,-0.6833187937736511,-2.3458775609512306,7.739458841715172,0.9989147782325745,-7.637987577860665,-0.05042660067621204,-0.7368695735931396,0.6114267294995915,-9.048456046217952,-0.0134202865883708,7.948946113255965,-0.9845817430112446,0.6212995052337646,-6.082610947047789,-7.652396565326088,0.7816364765167236,inf
1657877074,8,0.9568995498122222,0.37595347752694613,34.9061897339,0.26765584972983614,-0.5171974071950445,-2.9629546591922122,8.802032834041217,0.999999463558197,-8.669482971362054,-2.274532964729418,-0.7102851271629333,1.4465698819968864,-7.795983338172083,0.0035870124120265245,8.57967980738704,3.0400056955280497,0.7105582356452942,7.1626548545274416,0.8922455251957623,-0.6625310778617859,-3.943828495670398,7.894442354660667,0.9987838864326477,-7.773163287503739,-1.2428523601099044,-0.7548180818557739,1.7366871369935437,-9.063364271551997,-0.0019451170228421688,8.116027689856443,0.09791517603008396,0.6808486580848694,-6.2670534566870115,-6.594859418125747,0.7589404582977295,inf
