timestamp,ros_time(in sec),robot_pos_x(in meters),robot_pos_y(in meters),robot_pos_th(in deg),robot_lin_vel_x(in m/s),robot_ang_vel_z(in deg/s),person1_pos_x(in meters),person1_pos_y(in meters),person1_pos_th(in deg),person2_pos_x(in meters),person2_pos_y(in meters),person2_pos_th(in deg),person3_pos_x(in meters),person3_pos_y(in meters),person3_pos_th(in deg),person4_pos_x(in meters),person4_pos_y(in meters),person4_pos_th(in deg),person5_pos_x(in meters),person5_pos_y(in meters),person5_pos_th(in deg),laser scan data
1658260386,0,9.203999129469019e-06,2.1013362324217683e-10,-0.00396205695139,-0.0008939776826455192,-0.15529336963263332,8.002080640742895,5.014101278367233,0.6537554860115051,-8.001843419645713,5.012509149502471,0.7565826177597046,-8.001851941230669,-5.01253807504192,-0.7567064166069031,8.000528492238757,-4.989426025838329,0.6871817111968994,0.01772865048979678,8.001264159196552,0.03569117188453674,inf
1658260387,0,-5.195697391452634e-06,1.3298618936316016e-09,-0.00421661322568,-0.0004192793019788255,0.04855208941667966,8.01297020306262,5.0888167359920775,0.654137909412384,-8.011379387199172,5.078590140835203,0.7557530999183655,-8.01148878526809,-5.078959269279026,-0.7560641169548035,8.00322165498518,-4.954050288937959,0.6767394542694092,0.11225063745039446,8.00821233042589,0.03646451607346535,inf
1658260388,0,1.5317615747017635e-06,1.3545185897556826e-09,-0.00209117313701,-3.422756407811527e-05,-0.20672298384750623,8.021148006427653,5.144791915917414,0.6539520621299744,-8.018463366924049,5.127947072102562,0.7556487917900085,-8.018688971474948,-5.128707018932677,-0.7560604810714722,8.005432062096997,-4.929971441777471,0.6731998324394226,0.18318417054318925,8.013170780695479,0.03430216386914253,inf
1658260391,0,-3.6404457152823176e-06,9.141243342509972e-10,0.0014820085856,-0.000307526945555825,-0.00891596544047337,8.041752935259417,5.284991326977357,0.6535435914993286,-8.036103591354786,5.251148202959803,0.755495548248291,-8.036737594787464,-5.25328580263819,-0.756112277507782,8.011602036258742,-4.870601893295016,0.6678023338317871,0.36069541464968635,8.024062606917358,0.02859998121857643,inf
1658260393,0,5.95070999364443e-07,7.71721036815051e-10,-0.00124428790329,1.2582650085857281e-05,-0.009699817023884314,8.073508498522497,5.499579888163642,0.653155505657196,-8.062776746898454,5.438685284105369,0.7550677061080933,-8.064308902644775,-5.443893160924585,-0.7559484243392944,8.022325815097279,-4.778007590328458,0.6639679074287415,0.6319952505772231,8.037476522000526,0.02241235040128231,inf
1658260395,0,-5.094802370732772e-07,7.836428780042275e-10,-0.000712828557795,-2.8643810418671404e-05,0.0070437751014570185,8.059695642529535,5.707502634149821,0.807043194770813,-8.091206568883022,5.625761998329424,0.7704242467880249,-8.081342497128936,-5.6505542568083955,-0.6801928281784058,8.035650819500216,-4.667974591177836,0.6631391644477844,0.9405769374520406,8.049260754498537,0.016851941123604774,inf
1658260397,1,-1.0025307484461304e-06,7.862977171763085e-10,-0.000928332525251,3.1146189084286416e-06,-0.0055586309157006734,7.952498303193528,5.863533939539136,0.9214587211608887,-8.112699643833201,5.6730084969158545,0.9923020601272583,-8.012871181035411,-5.810623892612142,-0.46104690432548523,8.050590508481598,-4.543033923839777,0.6641770005226135,1.2716556334436797,8.058208059955584,0.01353953406214714,inf
1658260399,1,-4.652267392722219e-07,7.74289040393117e-10,-0.00111696577972,1.097781659984428e-05,-0.00017006123547254828,7.7845710744745125,5.978549378683772,0.9694507122039795,-8.129721381466588,5.609541686950165,-0.7648699879646301,-7.877597308891309,-5.932220601305521,-0.3022046983242035,8.066997819900045,-4.405590738333348,0.6634691953659058,1.616928421389276,8.072079705746315,0.02416924759745598,inf
1658260401,1,-6.77987624541733e-07,7.771524217407848e-10,-0.00109556975572,-6.837031828443774e-06,0.0017574391521731042,7.574845744959243,6.063961907392993,0.9864224195480347,-8.14765036109853,5.474324836208966,-0.7478699684143066,-7.698454224624034,-6.028762006389563,-0.21440942585468292,8.08522379743051,-4.257930849161296,0.6615554690361023,1.9730824727395604,8.092723393092902,0.03158155828714371,inf
1658260403,1,-1.0379190790473465e-06,7.838996042462921e-10,-0.0011933232326,-2.8106987561393037e-06,-0.0015061084474243727,7.335456245628854,6.130588629309674,0.992780864238739,-8.167316535429341,5.2922352690029735,-0.7422105073928833,-7.490407152489883,-6.108869707337231,-0.16566739976406097,8.105469924729507,-4.102006527252531,0.6589216589927673,2.3381718331114723,8.117783774505657,0.03569231554865837,inf
1658260405,1,-1.0315243131667585e-06,7.83569160581351e-10,-0.00133329866554,2.813209355911961e-06,-0.0009727045126455918,7.075471028298024,6.185397246257494,0.995496392250061,-8.187674930986883,5.080014759998896,-0.7389643788337708,-7.263311082349951,-6.177968312106966,-0.13686291873455048,8.127879834996492,-3.9394778371895427,0.6557362675666809,2.7098624623654626,8.14547121704409,0.038005389273166656,inf
1658260407,2,-1.1095733430604721e-06,7.852821610248844e-10,-0.00140394359645,-1.1130145991965621e-06,0.00018054777398279664,6.801523631481811,6.2324931238386165,0.9968146681785583,-8.20820347073902,4.848960802501796,-0.7369561195373535,-7.02367814246765,-6.239512856764309,-0.11889255046844482,8.15252602661657,-3.771707825458663,0.6525954008102417,3.0859707307006823,8.174885257604675,0.03950442001223564,inf
