timestamp,ros_time(in sec),robot_pos_x(in meters),robot_pos_y(in meters),robot_pos_th(in deg),robot_lin_vel_x(in m/s),robot_ang_vel_z(in deg/s),person1_pos_x(in meters),person1_pos_y(in meters),person1_pos_th(in deg),person2_pos_x(in meters),person2_pos_y(in meters),person2_pos_th(in deg),person3_pos_x(in meters),person3_pos_y(in meters),person3_pos_th(in deg),person4_pos_x(in meters),person4_pos_y(in meters),person4_pos_th(in deg),person5_pos_x(in meters),person5_pos_y(in meters),person5_pos_th(in deg),person6_pos_x(in meters),person6_pos_y(in meters),person6_pos_th(in deg),person7_pos_x(in meters),person7_pos_y(in meters),person7_pos_th(in deg),person8_pos_x(in meters),person8_pos_y(in meters),person8_pos_th(in deg),person9_pos_x(in meters),person9_pos_y(in meters),person9_pos_th(in deg),person10_pos_x(in meters),person10_pos_y(in meters),person10_pos_th(in deg),person11_pos_x(in meters),person11_pos_y(in meters),person11_pos_th(in deg),person12_pos_x(in meters),person12_pos_y(in meters),person12_pos_th(in deg),person13_pos_x(in meters),person13_pos_y(in meters),person13_pos_th(in deg),person14_pos_x(in meters),person14_pos_y(in meters),person14_pos_th(in deg),person15_pos_x(in meters),person15_pos_y(in meters),person15_pos_th(in deg),person16_pos_x(in meters),person16_pos_y(in meters),person16_pos_th(in deg),person17_pos_x(in meters),person17_pos_y(in meters),person17_pos_th(in deg),person18_pos_x(in meters),person18_pos_y(in meters),person18_pos_th(in deg),person19_pos_x(in meters),person19_pos_y(in meters),person19_pos_th(in deg),person20_pos_x(in meters),person20_pos_y(in meters),person20_pos_th(in deg),laser scan data
1658908557,0,1.941967920168298e-05,-1.5006087595997483e-09,-0.00451953373827,0.0008591240261168309,-0.07997270379287633,7.994701474337444,8.00159101341441,0.9948979020118713,-8.001596499628329,7.99524448334546,-0.7817824482917786,-7.99706235678765,-7.99978433288027,0.035736482590436935,8.001597519500649,-7.994888429810913,0.6291887760162354,0.017730414789203446,8.001291237269482,0.03654396906495094,7.994793663755502,7.000689005290117,0.9980946183204651,-7.000564188183174,7.995782243407188,-0.7495290637016296,-6.995128522179168,-8.000529497162448,-0.05612613633275032,7.000508498792655,-7.996440183808832,0.6593493819236755,-0.010692516122392314,-8.00088106160483,0.9991500377655029,7.997144798554476,6.000753366596977,0.9916385412216187,-6.000766382182447,7.996365675208948,-0.7769052386283875,-7.995995508776658,-6.000532835330357,-0.06850259751081467,6.000876344903662,-7.9956616031154315,0.6329302787780762,8.001052610675716,-0.01347918524004139,-0.6788685321807861,8.003219170532526,5.013878646544679,0.6082221865653992,-5.009888161662012,8.00249786162999,0.9896042346954346,-5.015204840271103,-8.002335475727033,0.9969862103462219,5.009987517311821,-8.002529403820448,-0.14410845935344696,-8.000802430129369,0.009374489213626918,0.7367029190063477,inf
1658908558,0,-9.813386478723393e-07,-1.8678810421303168e-10,-0.0013117628438,-0.0008254815956986848,0.24187031849831664,7.969799589072379,8.005557900026847,0.9970101118087769,-8.005508795819516,7.97296191661548,-0.7644663453102112,-7.9800115211676745,-7.99859151756907,0.0355452299118042,8.005619419255915,-7.9710453664958285,0.6465754508972168,0.05620442466282173,8.004219537069005,0.03833445534110069,7.970384201046482,7.004354666646257,0.9969624280929565,-7.003402770336083,7.975774868983972,-0.7569275498390198,-6.976391721682255,-8.002009945297454,-0.034204114228487015,7.003065049312984,-7.982170517337178,0.637460470199585,-0.03393772800893463,-8.002870097931176,0.9990696907043457,7.983209448370808,6.00554604332233,0.9853233098983765,-6.005479218329306,7.9792367762477845,-0.798581063747406,-7.977004090091437,-6.003396475639772,-0.07575777918100357,6.006000285688589,-7.972628360189652,0.6244732141494751,8.00344992257411,-0.042742323055929655,-0.6772575378417969,8.012746586997915,5.0409719199777525,0.571658730506897,-5.029231567420816,8.009798458002136,0.9824968576431274,-5.046693313985164,-8.008628118842728,0.9943583011627197,5.029554524647616,-8.009812523563983,-0.18284788727760315,-8.00260682621683,0.02976572562055451,0.7379050254821777,inf
1658908561,0,4.175349185312326e-06,1.2018948379954132e-11,-0.00360069463146,0.00014726979577555098,0.0024123431214583646,7.902106429656628,8.016380450845542,0.9967363476753235,-8.015957770331788,7.912658403349817,-0.7659754753112793,-7.934731101766124,-7.99457164154246,0.04874333366751671,8.016735247665496,-7.9070464932690525,0.642124593257904,0.1459592922446838,8.011132558649868,0.03806547448039055,7.904731433326853,7.016112693548912,0.9958316683769226,-7.012788497171766,7.921186572802133,-0.7672267556190491,-6.931031338715236,-8.00283874450062,0.000749716826248914,7.011700327006901,-7.944802364775672,0.6178560256958008,-0.08811702262863695,-8.007792725242608,0.9989339113235474,7.9452676321187585,6.019087247908843,0.9862093329429626,-6.018872028029999,7.933951229812051,-0.7998752593994141,-7.92560968577966,-6.011565655373179,-0.0796118900179863,6.019206774466681,-7.909441142843747,0.6347542405128479,8.009335298943665,-0.11096514620071848,-0.6757076978683472,8.036651477264313,5.100930681434497,0.5602290034294128,-5.071960065821223,8.02762806620995,0.9804064631462097,-5.1131837642562035,-8.029375345130038,0.9852269291877747,5.073768787335773,-8.027234738331796,-0.18443050980567932,-8.00705215084448,0.07726484795494612,0.739892840385437,inf
1658908563,0,-5.715489954532628e-06,-2.4900165910756296e-09,-0.00258438481013,-0.0005087758740639936,-0.1935249138463704,7.728550752694221,8.046266241266483,0.9962085485458374,-8.044618632057258,7.758000219799379,-0.7699809074401855,-7.825607428418191,-7.980902860394192,0.06807087361812592,8.047247824170856,-7.744614505281692,0.6373839974403381,0.3589283965903289,8.026304118368143,0.03408493474125862,7.739389369314155,7.046189142707334,0.9962408542633057,-7.039182026180222,7.7817273500421,-0.770112156867981,-6.826618170237129,-7.998819424818597,0.02505505643785,7.0363767733597165,-7.847356712330903,0.6147639155387878,-0.2172705469421106,-8.020320223662306,0.9987754225730896,7.849717470754418,6.045793412539446,0.9928811192512512,-6.047200239452129,7.821149737421946,-0.781542956829071,-7.792905156862615,-6.033307208221538,-0.0809437483549118,6.045008942564793,-7.752037704566435,0.6531640291213989,8.023276725614306,-0.27336639595060896,-0.6768486499786377,8.090839744352296,5.252420904020126,0.5877458453178406,-5.180195379634503,8.068311451894907,0.9863966703414917,-5.253070270234088,-8.096395952199243,0.9702349305152893,5.187123792892084,-8.065620181097797,-0.14890633523464203,-8.018222060000955,0.19035948125897972,0.7414273023605347,inf
1658908565,0,2.306277350717578e-06,-2.2124945627837338e-09,0.00185136022361,0.00015637343452332673,0.07723596496277668,7.505763461308048,8.08607837855004,0.9960481524467468,-8.082819492054824,7.557504882623931,-0.7704490423202515,-7.687815533085716,-7.961836047983594,0.06675738096237183,8.087029553885966,-7.535747589864834,0.6379304528236389,0.622830409743865,8.043438399827107,0.031524501740932465,7.527400124010513,7.079618749553936,0.9973719120025635,-7.0717579080212065,7.602263854054563,-0.7657657265663147,-6.690657125284527,-7.992548356572982,0.01931125484406948,7.0675861293302615,-7.717310576802618,0.6222141981124878,-0.3789531365758092,-8.037178259665309,0.9985475540161133,7.731361482911376,6.070337972960073,0.9955350160598755,-6.075558577317306,7.678671286856785,-0.7686711549758911,-7.617363737187732,-6.060751603685509,-0.07465467602014542,6.071690531250374,-7.553761886045473,0.6606113910675049,8.03950969919952,-0.4757328427014174,-0.6791160106658936,8.147504756673094,5.460514347980764,0.6178358197212219,-5.331229549190299,8.11172874839971,0.9920960068702698,-5.4268979472594845,-8.191128838713333,0.9700705409049988,5.342271199536381,-8.107238141132756,-0.1209542527794838,-8.03233844113929,0.3317548614279032,0.7412624359130859,inf
1658908568,0,-4.582376264980256e-06,-1.4642582527023984e-09,-0.0047503681454,0.0001570055117264374,0.04567254833220273,7.256013827765917,8.131202612585348,0.9959824085235596,-8.125996293019947,7.329287225055747,-0.76970374584198,-7.526763841177966,-7.94256753428275,0.054440636187791824,8.131267747793604,-7.2993045242361765,0.639299750328064,0.9150909728448221,8.06117500424165,0.029416510835289955,7.285064413126463,7.110663725230026,0.998305082321167,-7.105511899537481,7.397774428931547,-0.7604323029518127,-6.524234933870741,-7.990053032693312,-0.00017998184193857014,7.100586238171294,-7.565899752798271,0.6305398941040039,-0.5594441825675418,-8.058464307737275,0.9980517625808716,7.600854806554609,6.094182913036228,0.9960005283355713,-6.10299925955919,7.5183763214743164,-0.7623375654220581,-7.412114952484227,-6.0895806822307765,-0.06670685112476349,6.099194125518469,-7.329057350057808,0.6638486385345459,8.056301361380406,-0.7009329178094815,-0.6810386776924133,8.165911621200866,5.68338112346004,0.7607045769691467,-5.514686192445857,8.152222508508824,0.9950746893882751,-5.608730452760018,-8.291772387620556,0.9472900032997131,5.527284973585824,-8.148458479819956,-0.10296300053596497,-8.047853581090573,0.4893914761549385,0.7407161593437195,inf
1658908570,1,3.879161459799721e-06,-1.5554903897982186e-09,0.00292189549812,2.0008115661362414e-05,0.03196706099801809,6.994490919224223,8.179383356561736,0.9956556558609009,-8.17148378784687,7.085175546457966,-0.768714964389801,-7.347615168082934,-7.925254541191174,0.04433869943022728,8.177654857200078,-7.047753627028265,0.6399962306022644,1.2202387426114372,8.077866813952669,0.02574787475168705,7.021114589695719,7.1373983776640175,0.9989776611328125,-7.138360257501602,7.1773214827641505,-0.7555120587348938,-6.336198784984481,-7.990645310463725,0.0004247316101100296,7.133387870172122,-7.400207770827199,0.6369542479515076,-0.7491742815515698,-8.084989166407595,0.9972575306892395,7.4557882033954135,6.119919707522987,0.9963743686676025,-6.130252896943947,7.346444272996923,-0.7594131827354431,-7.1866058330745215,-6.11786578062276,-0.05945264920592308,6.127476976549,-7.086427905300491,0.665486752986908,8.07278343732749,-0.9377567045968358,-0.6828505992889404,8.07672017988172,5.848612342675107,0.9028686285018921,-5.689940467389725,8.148700086677245,0.9912758469581604,-5.63132732228775,-8.381775870202823,-0.5482940673828125,5.687464310065401,-8.128820912640938,0.1824217438697815,-8.063948724945963,0.6551163765065355,0.7403988838195801,inf
1658908572,1,-2.681751200764476e-07,-1.3033778171249015e-09,-0.000343188954448,0.00017377082535072706,0.11908776421961927,6.733508131714071,8.231559759237742,0.9947295784950256,-8.217484886766153,6.832243214745387,-0.7670978307723999,-7.156237391698054,-7.910731154700635,0.0335039384663105,8.225307088416297,-6.788640013690235,0.6398229002952576,1.5288214026249096,8.097076592626033,0.0338483601808548,6.737065652566173,7.158691234240638,0.9994672536849976,-7.169378794641122,6.946324736956224,-0.7508341073989868,-6.138733323100413,-7.9880909831356,0.009277080185711384,7.166501835501639,-7.22224293171053,0.640437126159668,-0.9405984296124916,-8.115580771198436,0.9966558218002319,7.294877129674079,6.1453754316086,0.9973337650299072,-6.157719828191356,7.163459023573142,-0.7566336989402771,-6.947027323763296,-6.144376971427679,-0.05243799090385437,6.156413391786385,-6.831894734152816,0.6661311984062195,8.088655471562953,-1.178572207746244,-0.6828888058662415,7.93157722406304,5.9697478598285105,0.9557543396949768,-5.818662003679689,8.06661104372623,0.9320926070213318,-5.524548627524874,-8.466667307250622,-0.2564924359321594,5.803891940552905,-8.038046074480155,0.4038305878639221,-8.08028400510975,0.8238442384513146,0.7404196858406067,inf
1658908575,1,-6.5318907346648935e-06,-5.709411320243791e-10,-0.00484232447383,-0.00043085872842310054,-0.1815714574257977,6.474932305482686,8.289186453160301,0.993455171585083,-8.262891856643016,6.574737472244518,-0.7653613090515137,-6.95600979369129,-7.899611356804434,0.02435336820781231,8.274120007881757,-6.526605960714401,0.6384184956550598,1.8374433648664237,8.11888176129806,0.03538040816783905,6.440234176510626,7.174393201052601,0.9997426867485046,-7.19790080255901,6.70789674918934,-0.7459415793418884,-5.9381296591987445,-7.987094472250419,-0.005739862564951181,7.199567523017078,-7.0348639600359855,0.644544780254364,-1.1278296074430283,-8.147090062728712,0.996482253074646,7.1329210959152505,6.165441151451041,0.9985729455947876,-6.185107187515301,6.968225619411847,-0.7531211376190186,-6.6975772159158735,-6.169265117443599,-0.04836411774158478,6.18608099119828,-6.570247947891047,0.6660469174385071,8.105886742681657,-1.4191427793755644,-0.6805282831192017,7.7637575505484255,6.064723939586821,0.9717879295349121,-5.914897732159747,7.938762015562263,0.8711974620819092,-5.334298445438075,-8.545482698867241,-0.16619496047496796,5.889219711677525,-7.902254521489041,0.5233215093612671,-8.097098599689879,0.992388044383586,0.7427445650100708,inf
1658908577,1,2.4886905710905527e-06,-7.560818880691609e-10,0.0016163521008,6.110344370606706e-05,0.054460346461024996,6.219194006035683,8.35289230466345,0.9919263124465942,-8.307241068058943,6.315790282632617,-0.7639275193214417,-6.749179959400357,-7.891391879148172,0.017110316082835197,8.324361649474673,-6.265097024861756,0.6357420682907104,2.145133713792086,8.139659385538582,0.0321287140250206,6.135789471538565,7.185457945650866,0.9998790621757507,-7.2231465220263535,6.464784315836843,-0.740506112575531,-5.730135692064072,-7.994502104314003,-0.023532511666417122,7.230877907920836,-6.8415305096310535,0.650672197341919,-1.3064152190928722,-8.177523401815813,0.9964007139205933,6.970285999136541,6.178952490728415,0.9994248151779175,-6.2108532974769,6.764039110985973,-0.7477681636810303,-6.441543195121348,-6.193731203685371,-0.04742305725812912,6.215949611653198,-6.307776368360725,0.6658310890197754,8.123919927924108,-1.6569201852580762,-0.6795917749404907,7.5856291115092525,6.150252418651501,0.9764263033866882,-5.989001939726423,7.781181553911716,-0.8291851878166199,-5.099898119872883,-8.61193180189825,-0.12366639077663422,5.955694789992364,-7.735638761603727,0.5796627998352051,-8.115470969721212,1.1590204957717145,0.7461467981338501,inf
