timestamp,ros_time(in sec),robot_pos_x(in meters),robot_pos_y(in meters),robot_pos_th(in deg),robot_lin_vel_x(in m/s),robot_ang_vel_z(in deg/s),person1_pos_x(in meters),person1_pos_y(in meters),person1_pos_th(in deg),person2_pos_x(in meters),person2_pos_y(in meters),person2_pos_th(in deg),person3_pos_x(in meters),person3_pos_y(in meters),person3_pos_th(in deg),person4_pos_x(in meters),person4_pos_y(in meters),person4_pos_th(in deg),person5_pos_x(in meters),person5_pos_y(in meters),person5_pos_th(in deg),person6_pos_x(in meters),person6_pos_y(in meters),person6_pos_th(in deg),person7_pos_x(in meters),person7_pos_y(in meters),person7_pos_th(in deg),person8_pos_x(in meters),person8_pos_y(in meters),person8_pos_th(in deg),person9_pos_x(in meters),person9_pos_y(in meters),person9_pos_th(in deg),person10_pos_x(in meters),person10_pos_y(in meters),person10_pos_th(in deg),laser scan data
1658358764,0,-1.65028545478698E-05,2.24142727650093E-11,0.000563272576298,-0.00014090893264,0.083525709605931,7.99474717701504,8.00144436617424,0.99578046798706,-8.00144817545161,7.99526511146388,-0.775215029716492,-7.99702499377529,-7.99974169663919,0.038608223199844,8.00148605655088,-7.99494150014714,0.63445782661438,0.017735024232744,8.00130207335763,0.036876030266285,7.99534989844193,6.9991878607419,0.999267876148224,-6.99907668807838,7.99634880548478,-0.661528646945953,-6.99499464167196,-8.00056607440472,-0.060798820108175,6.9990402172377,-7.9969852735522,0.762974560260773,-0.010693355563733,-8.00088312386538,0.999145746231079,inf
1658358765,0,6.97535401287765E-07,-1.2588662934956E-09,0.00297464217821,-0.000590070191986,0.265731349037589,7.97024989477918,8.00479435035684,0.997857093811035,-8.00478714735639,7.9732629164936,-0.75650018453598,-7.97955272200888,-7.99871488488834,0.027473468333483,8.00504194293579,-7.97147617825083,0.653569579124451,0.056226549072054,8.00427053545981,0.038883060216904,7.97328158310272,6.99906415696893,0.999997735023498,-6.9984012156965,7.97885045642022,-0.697427988052368,-6.97491869304586,-8.00313713461994,-0.064118884503841,6.99809262511719,-7.98241005233261,0.725296199321747,-0.033941758963924,-8.00287975663458,0.999062538146973,inf
1658358767,0,-3.62243752768532E-06,2.13408033445186E-09,-0.0054860317643,-0.000633161748386,-0.192932996244641,7.90434556619852,8.01313039973747,0.998029351234436,-8.0130269590401,7.91417805782036,-0.754111707210541,-7.93109538405794,-7.99694512800168,0.014443728141487,8.01414167625541,-7.90879427150185,0.654067039489746,0.146064193585429,8.01131532319704,0.038783740252256,7.91320229951776,7.00111632543497,0.999754965305328,-6.99866413562785,7.93106570779189,-0.712990522384644,-6.92164370946571,-8.010279627237,-0.067646995186806,6.99743486763808,-7.94213731778342,0.708525657653809,-0.088130835889926,-8.00779795673796,0.998944878578186,inf
1658358769,0,-5.78431723960449E-06,2.02891230637007E-09,0.000851739952816,-0.000325589096102,-0.162251985423612,7.73645191646632,8.03476105832269,0.997902512550354,-8.03391207364992,7.76333098337333,-0.753790259361267,-7.80548778842804,-7.99611163415408,-0.002044663997367,8.03776529907607,-7.74980895951731,0.652938723564148,0.359704188312848,8.02665651436267,0.033916428685188,7.75848226244199,7.0110984045548,0.999359130859375,-7.00406161256735,7.80809688881458,-0.726711452007294,-6.78634055179073,-8.02949069256395,-0.071725353598595,7.00050373403084,-7.83728503095485,0.690665483474731,-0.217233256337714,-8.01971612210219,0.998973667621612,inf
1658358772,0,2.78850192137652E-07,1.2145743684632E-09,-0.00154232665269,0.000149874820325,0.109353201094843,7.5198936344451,8.06331016066746,0.997826397418976,-8.06023676820974,7.56597141296096,-0.751276314258575,-7.64050070426205,-7.99838507108288,-0.008765556849539,8.06788413916482,-7.5432775275616,0.655147194862366,0.625676818334737,8.04321136595111,0.029365833848715,7.55579370017299,7.02597337028273,0.999347627162933,-7.0149233676906,7.64752325779992,-0.732224702835083,-6.61125397124568,-8.05528210638424,-0.073833040893078,7.00967254208071,-7.69928687929917,0.679327964782715,-0.378419371349203,-8.03346615994253,0.999179363250732,inf
1658358774,0,1.28680719501665E-06,1.64301900914418E-09,-0.00147397756897,-0.000263586026853,-0.369807205449725,7.27503331323172,8.09614753423782,0.997743129730225,-8.0883565489864,7.33699070987045,-0.747360646724701,-7.44973465534388,-8.00178716405733,-0.008322685025632,8.10047138752277,-7.30531642596309,0.658939123153687,0.921675104359169,8.0590654223004,0.025015259161592,7.32150819559473,7.0417616429709,0.999494910240173,-7.02885777987983,7.46250678781666,-0.733431160449982,-6.41151810392691,-8.08559794324581,-0.076279185712338,7.02403744739859,-7.53928362231917,0.672212839126587,-0.557536887291069,-8.04674521818698,0.999398410320282,inf
1658358776,1,-1.42052134850095E-06,2.10540489413054E-09,-0.00140581341636,0.000124986649834,0.101921579965884,7.01577417384833,8.13194053043585,0.997550427913666,-8.11592884226123,7.08637475530897,-0.743217885494232,-7.24285133991179,-8.00424406875629,-0.004047803580761,8.13304118726237,-7.04659816970493,0.663133382797241,1.23334006480844,8.07286703213455,0.020127316936851,7.0664370600584,7.05633650558068,0.999655902385712,-7.04396073748652,7.26201127497393,-0.732967257499695,-6.19728791138683,-8.11948680428337,-0.079968325793743,7.04235145842709,-7.36471249972727,0.667525231838226,-0.744970051209176,-8.05848117934216,0.999578058719635,inf
1658358778,1,2.09184432301258E-06,2.51747759244899E-09,-0.00106555258158,-8.7685133366677E-05,-0.301015786343926,6.75500311480119,8.17170632121726,0.996807634830475,-8.14250732103837,6.82159345885907,-0.740680277347565,-7.02655700706299,-8.00450151661961,0.001788138761185,8.16429560276105,-6.77403671784079,0.667211771011353,1.55159694159918,8.08363990983892,0.014742960222066,6.79385482255996,7.06786302691426,0.999844431877136,-7.05966312724543,7.05082915114073,-0.732868552207947,-5.97489379767183,-8.15687763612201,-0.085518166422844,7.06345363668869,-7.1800554268079,0.664789855480194,-0.934388614686701,-8.06829166534636,0.999716460704803,inf
1658358780,1,-1.31786679457804E-06,2.96138856265767E-09,-0.00196648206484,0.000134105866898,0.09954778169785,6.49747498036039,8.21706770022555,0.995751678943634,-8.16797835769723,6.55306894941051,-0.739239096641541,-6.80524223806694,-8.00204165232901,0.008086135610938,8.19361734738556,-6.49214765573118,0.67101776599884,1.87172326845674,8.09077107701404,0.008589743636549,6.50847842747524,7.07503960672656,0.999955713748932,-7.07620128350452,6.83136864703527,-0.733492791652679,-5.74829388887479,-8.19793664832926,-0.092275626957417,7.08645081205358,-6.98792315545031,0.663194060325623,-1.12174924385627,-8.07614738671671,0.999817371368408,inf
1658358782,1,1.76174191098002E-06,3.33393891258726E-09,-0.00102878762663,-7.91573827902511E-05,-0.273769969927765,6.24309896251418,8.26859127500844,0.994491338729858,-8.19273280896422,6.28447727936798,-0.738686144351959,-6.58169208626192,-7.99668614619464,0.014623354189098,8.22076811518878,-6.20397583690596,0.674473702907562,2.19242873471915,8.09354787380174,0.00135743978899,6.21483888638595,7.07817595286216,0.999995708465576,-7.09381088218352,6.60549223446433,-0.734475553035736,-5.52043503343562,-8.24265639132501,-0.099827133119106,7.11075345949548,-6.79003384154916,0.662302672863007,-1.3046099395812,-8.08224254671691,0.999885559082031,inf
