timestamp,ros_time(in sec),robot_pos_x(in meters),robot_pos_y(in meters),robot_pos_th(in deg),robot_lin_vel_x(in m/s),robot_ang_vel_z(in deg/s),person1_pos_x(in meters),person1_pos_y(in meters),person1_pos_th(in deg),person2_pos_x(in meters),person2_pos_y(in meters),person2_pos_th(in deg),person3_pos_x(in meters),person3_pos_y(in meters),person3_pos_th(in deg),person4_pos_x(in meters),person4_pos_y(in meters),person4_pos_th(in deg),person5_pos_x(in meters),person5_pos_y(in meters),person5_pos_th(in deg),laser scan data
1658151639,0,-5.091504745441534e-06,1.5324854660735106e-09,-0.00310670432314,-0.00016303514092588285,-0.05659413361114838,8.013455879331438,5.808129427199878,0.8811419010162354,-8.098971099937426,5.649796793809394,0.8804433345794678,-8.054739579244142,-5.749374576197242,-0.5509576201438904,8.079203164459797,-4.599597347540354,0.6100203394889832,1.1334773250122387,8.074926950334289,0.02755623497068882,inf
1658151640,0,1.7815833822413638e-06,1.3416375716992832e-09,0.000865710024394,0.00017456997342271067,0.14771516570879603,7.989848670365117,5.837557421012884,0.9015935659408569,-8.102300005574326,5.650625768809026,0.9925636053085327,-8.038148250139704,-5.779150287918623,-0.5065830945968628,8.085917693078633,-4.5746098653172025,0.6084778308868408,1.200104455962316,8.078859961727359,0.029476609081029892,inf
1658151641,1,1.7604837951073217e-06,1.5909632576572997e-09,0.00178170721195,0.00016728827560357135,0.1466315095675173,7.963660768892266,5.865211577379592,0.9185847043991089,-8.105386701813645,5.647176624644257,0.9129263758659363,-8.0187088965014,-5.807263770627565,-0.46436047554016113,8.092840998568144,-4.549141955395272,0.6073201894760132,1.2673530523089003,8.083090745007038,0.03140972554683685,inf
1658151644,1,-2.3227320181608817e-06,1.9550189482970306e-09,-0.0024638964003,0.0001781164539725427,0.07795080332841396,7.837009771890485,5.960527304990992,0.9608599543571472,-8.116226482326823,5.596973274191005,-0.7572172284126282,-7.916744847582995,-5.905710158788721,-0.3285510241985321,8.122106027946183,-4.442869783998381,0.605796217918396,1.541612304037578,8.102761965867968,0.03810270503163338,inf
1658151646,1,-1.988436909585534e-06,2.4124029329846477e-09,-0.00227478406939,-0.000502188475012511,-0.34520688303600433,7.640089073604405,6.053564942303028,0.9821019172668457,-8.129234004802766,5.471269413451577,-0.7377100586891174,-7.74755110856467,-6.005098790685351,-0.22792689502239227,8.160522801584957,-4.3015000661130465,0.6089766025543213,1.8944253193667602,8.13181253790951,0.04240403696894646,inf
1658151648,1,1.5100197731106329e-06,2.719902418529924e-09,0.00108051906747,0.00017555817190244546,0.1506417233020425,7.412384620417953,6.127799807296107,0.9901061654090881,-8.14215824993627,5.296511351214514,-0.7299668192863464,-7.546469214068515,-6.086979074988443,-0.17307007312774658,8.19877628331889,-4.152511301549049,0.6158872842788696,2.256261363965509,8.16292911801674,0.04278285801410675,inf
1658151650,1,-1.4096793043653176e-06,3.204273050222181e-09,-0.0017847096588,0.00014487961787519263,0.09559124561369353,7.163474928805438,6.190500689754951,0.9935077428817749,-8.15351554484286,5.08802336816553,-0.7237221598625183,-7.3239438513676625,-6.157403836164447,-0.14144288003444672,8.235016162908403,-3.9975611889539278,0.625299334526062,2.624801628637088,8.193774045715156,0.040828950703144073,inf
1658151652,1,-4.79886984534177e-06,3.8210608076132184e-09,-0.00335410055919,-0.00015863815683279166,-0.039912319148557876,6.900269107878132,6.246073195417971,0.9951481819152832,-8.162327297712288,4.856329957937888,-0.7184252142906189,-7.08689699571205,-6.220164543674653,-0.12207183986902237,8.267845755026071,-3.8379982384141957,0.6362353563308716,2.9979754999337507,8.222989581149916,0.03779543191194534,inf
1658151654,2,3.0755012700386465e-06,4.0168796341948725e-09,0.000634560609109,0.00018798440521765547,-0.02882522552817537,6.627608835146605,6.297230551696796,0.9959971308708191,-8.168688057410941,4.609165006822969,-0.714881956577301,-6.840019934517913,-6.277646741373325,-0.10956555604934692,8.297155623531062,-3.674589776964768,0.64482182264328,3.374079524640046,8.249961808829857,0.034460898488759995,inf
1658151656,2,1.0948142881767527e-07,4.394041065903534e-09,0.000234271925039,0.0001347428227165044,0.16156800479639188,6.3488139748478,6.345595846511423,0.9964926242828369,-8.173386805319051,4.352449783059147,-0.7128305435180664,-6.586540233116227,-6.331369880955877,-0.10111899673938751,8.324029921227691,-3.5075661610593185,0.6506460905075073,3.7516482721304256,8.274636261780094,0.0314757339656353,inf
1658151658,2,-2.4581478987531145e-06,4.898700140063814e-09,-0.00250176420726,0.00016780297380964966,0.08218698261731776,6.06607574123176,6.391930543974809,0.9968281984329224,-8.17715168123914,4.090108590714164,-0.7118368744850159,-6.328617148675559,-6.382337816200026,-0.09518130868673325,8.349362862730834,-3.3371179722417854,0.6544364094734192,4.129449176389391,8.29734662398952,0.029127849265933037,inf
1658151660,2,-5.190618606319319e-06,5.4834288233961075e-09,-0.00369441481783,-0.0003712737937897393,-0.10711028098328942,5.780835467134484,6.436614914412196,0.9970765113830566,-8.18057068522629,3.8247109830899717,-0.7116059064865112,-6.067692711733201,-6.431225976208489,-0.09084861725568771,8.373842834941476,-3.163423890341528,0.6567180752754211,4.507337764506705,8.31855042428318,0.0273507721722126,inf
